FLAI_time	date	location	total_cases	new_cases	total_deaths	new_deaths	population	people_vaccinated_per_hundred	people_fully_vaccinated_per_hundred	total_boosters_per_hundred	total_vaccinations_per_hundred	total_bivalent_boosters_per_hundred
44254	2021-02-28	Colombia	2244792.0	3567.0	59518.0	122.0	51874028.0				0.25	
44255	2021-03-01	Colombia	2248135.0	3343.0	59660.0	142.0	51874028.0				0.29	
44256	2021-03-02	Colombia	2251690.0	3555.0	59766.0	106.0	51874028.0				0.33	
44257	2021-03-03	Colombia	2255260.0	3570.0	59866.0	100.0	51874028.0				0.37	
44258	2021-03-04	Colombia	2259599.0	4339.0	59972.0	106.0	51874028.0				0.4	
44259	2021-03-05	Colombia	2262646.0	3047.0	60082.0	110.0	51874028.0				0.46	
44260	2021-03-06	Colombia	2266211.0	3565.0	60189.0	107.0	51874028.0				0.52	
44261	2021-03-07	Colombia	2269582.0	3371.0	60300.0	111.0	51874028.0				0.58	
44262	2021-03-08	Colombia	2273245.0	3663.0	60412.0	112.0	51874028.0				0.61	
44263	2021-03-09	Colombia	2276656.0	3411.0	60503.0	91.0	51874028.0				0.78	
44264	2021-03-10	Colombia	2278861.0	2205.0	60598.0	95.0	51874028.0				0.93	
44265	2021-03-11	Colombia	2282372.0	3511.0	60676.0	78.0	51874028.0				1.14	
44266	2021-03-12	Colombia	2285960.0	3588.0	60773.0	97.0	51874028.0				1.34	
44267	2021-03-13	Colombia	2290539.0	4579.0	60858.0	85.0	51874028.0	1.44	0.06		1.51	
44268	2021-03-14	Colombia	2294617.0	4078.0	60950.0	92.0	51874028.0	1.55	0.08		1.63	
44269	2021-03-15	Colombia	2299082.0	4465.0	61046.0	96.0	51874028.0	1.68	0.09		1.76	
44270	2021-03-16	Colombia	2303144.0	4062.0	61143.0	97.0	51874028.0	1.79	0.09		1.88	
44271	2021-03-17	Colombia	2305884.0	2740.0	61243.0	100.0	51874028.0	1.87	0.1		1.97	
44272	2021-03-18	Colombia	2309600.0	3716.0	61368.0	125.0	51874028.0	1.97	0.1		2.08	
44273	2021-03-19	Colombia	2314154.0	4554.0	61498.0	130.0	51874028.0	2.08	0.1		2.18	
44274	2021-03-20	Colombia	2319293.0	5139.0	61636.0	138.0	51874028.0	2.17	0.11		2.28	
44275	2021-03-21	Colombia	2324426.0	5133.0	61771.0	135.0	51874028.0	2.23	0.11		2.34	
44276	2021-03-22	Colombia	2331187.0	6761.0	61907.0	136.0	51874028.0	2.27	0.12		2.39	
44277	2021-03-23	Colombia	2337150.0	5963.0	62028.0	121.0	51874028.0	2.38	0.12		2.51	
44278	2021-03-24	Colombia	2342278.0	5128.0	62148.0	120.0	51874028.0	2.53	0.14		2.67	
44279	2021-03-25	Colombia	2347224.0	4946.0	62274.0	126.0	51874028.0	2.62	0.23		2.85	
44280	2021-03-26	Colombia	2353210.0	5986.0	62394.0	120.0	51874028.0	2.79	0.29		3.08	
44281	2021-03-27	Colombia	2359942.0	6732.0	62519.0	125.0	51874028.0	2.99	0.34		3.33	
44282	2021-03-28	Colombia	2367337.0	7395.0	62645.0	126.0	51874028.0	3.13	0.37		3.51	
44283	2021-03-29	Colombia	2375591.0	8254.0	62790.0	145.0	51874028.0	3.35	0.44		3.79	
44284	2021-03-30	Colombia	2382730.0	7139.0	62955.0	165.0	51874028.0	3.58	0.51		4.09	
44285	2021-03-31	Colombia	2389779.0	7049.0	63079.0	124.0	51874028.0	3.77	0.55		4.32	
44286	2021-04-01	Colombia	2397731.0	7952.0	63255.0	176.0	51874028.0	3.79	0.65		4.44	
44287	2021-04-02	Colombia	2406377.0	8646.0	63422.0	167.0	51874028.0	3.8	0.7		4.5	
44288	2021-04-03	Colombia	2417826.0	11449.0	63614.0	192.0	51874028.0	3.84	0.75		4.59	
44289	2021-04-04	Colombia	2428048.0	10222.0	63777.0	163.0	51874028.0	3.87	0.78		4.64	
44290	2021-04-05	Colombia	2437197.0	9149.0	63932.0	155.0	51874028.0	3.96	0.82		4.78	
44291	2021-04-06	Colombia	2446219.0	9022.0	64094.0	162.0	51874028.0					
44292	2021-04-07	Colombia	2456409.0	10190.0	64293.0	199.0	51874028.0	4.14	1.05		5.19	
44293	2021-04-08	Colombia	2468236.0	11827.0	64524.0	231.0	51874028.0	4.19	1.23		5.42	
44294	2021-04-09	Colombia	2479617.0	11381.0	64767.0	243.0	51874028.0	4.24	1.43		5.68	
44295	2021-04-10	Colombia	2492081.0	12464.0	65014.0	247.0	51874028.0	4.3	1.56		5.86	
44296	2021-04-11	Colombia	2504206.0	12125.0	65283.0	269.0	51874028.0					
44297	2021-04-12	Colombia	2518715.0	14509.0	65608.0	325.0	51874028.0	4.35	1.76		6.12	
44298	2021-04-13	Colombia	2536198.0	17483.0	65889.0	281.0	51874028.0	4.51	1.95		6.46	
44299	2021-04-14	Colombia	2552937.0	16739.0	66156.0	267.0	51874028.0	4.64	2.02		6.66	
44300	2021-04-15	Colombia	2569314.0	16377.0	66482.0	326.0	51874028.0					
44301	2021-04-16	Colombia	2585801.0	16487.0	66819.0	337.0	51874028.0	4.81	2.11		6.92	
44302	2021-04-17	Colombia	2602719.0	16918.0	67199.0	380.0	51874028.0	4.96	2.19		7.15	
44303	2021-04-18	Colombia	2619422.0	16703.0	67564.0	365.0	51874028.0	5.04	2.23		7.27	
44304	2021-04-19	Colombia	2636076.0	16654.0	67931.0	367.0	51874028.0	5.16	2.29		7.45	
44305	2021-04-20	Colombia	2652947.0	16871.0	68328.0	397.0	51874028.0	5.3	2.37		7.67	
44306	2021-04-21	Colombia	2667136.0	14189.0	68748.0	420.0	51874028.0	5.49	2.47		7.96	
44307	2021-04-22	Colombia	2684101.0	16965.0	69177.0	429.0	51874028.0	5.6	2.55		8.14	
44308	2021-04-23	Colombia	2701313.0	17212.0	69596.0	419.0	51874028.0	5.71	2.62		8.32	
44309	2021-04-24	Colombia	2720619.0	19306.0	70026.0	430.0	51874028.0	5.8	2.68		8.48	
44310	2021-04-25	Colombia	2740544.0	19925.0	70446.0	420.0	51874028.0	5.86	2.72		8.58	
44311	2021-04-26	Colombia	2757274.0	16730.0	70886.0	440.0	51874028.0					
44312	2021-04-27	Colombia	2774464.0	17190.0	71351.0	465.0	51874028.0	6.07	2.85		8.92	
44313	2021-04-28	Colombia	2787303.0	12839.0	71799.0	448.0	51874028.0	6.19	2.9		9.09	
44314	2021-04-29	Colombia	2804881.0	17578.0	72235.0	436.0	51874028.0	6.32	2.98		9.3	
44315	2021-04-30	Colombia	2824626.0	19745.0	72725.0	490.0	51874028.0	6.48	3.14		9.61	
44316	2021-05-01	Colombia	2841934.0	17308.0	73230.0	505.0	51874028.0	6.58	3.28		9.86	
44317	2021-05-02	Colombia	2859724.0	17790.0	73720.0	490.0	51874028.0	6.66	3.4		10.06	
44318	2021-05-03	Colombia	2877746.0	18022.0	74215.0	495.0	51874028.0					
44319	2021-05-04	Colombia	2893655.0	15909.0	74700.0	485.0	51874028.0					
44320	2021-05-05	Colombia	2905254.0	11599.0	75164.0	464.0	51874028.0					
44321	2021-05-06	Colombia	2919805.0	14551.0	75627.0	463.0	51874028.0					
44322	2021-05-07	Colombia	2934611.0	14806.0	76015.0	388.0	51874028.0	7.44	4.31		11.75	
44323	2021-05-08	Colombia	2951101.0	16490.0	76414.0	399.0	51874028.0					
44324	2021-05-09	Colombia	2968626.0	17525.0	76867.0	453.0	51874028.0					
44325	2021-05-10	Colombia	2985536.0	16910.0	77359.0	492.0	51874028.0	7.78	4.71		12.49	
44326	2021-05-11	Colombia	3002758.0	17222.0	77854.0	495.0	51874028.0	7.98	4.88		12.86	
44327	2021-05-12	Colombia	3015301.0	12543.0	78342.0	488.0	51874028.0	8.17	5.04		13.21	
44328	2021-05-13	Colombia	3031726.0	16425.0	78771.0	429.0	51874028.0	8.39	5.19		13.58	
44329	2021-05-14	Colombia	3048719.0	16993.0	79261.0	490.0	51874028.0					
44330	2021-05-15	Colombia	3067879.0	19160.0	79760.0	499.0	51874028.0	8.78	5.44		14.22	
44331	2021-05-16	Colombia	3084460.0	16581.0	80250.0	490.0	51874028.0	8.87	5.51		14.38	
44332	2021-05-17	Colombia	3103333.0	18873.0	80780.0	530.0	51874028.0	8.97	5.56		14.53	
44333	2021-05-18	Colombia	3118426.0	15093.0	81300.0	520.0	51874028.0	9.17	5.7		14.88	
44334	2021-05-19	Colombia	3131410.0	12984.0	81809.0	509.0	51874028.0	9.37	5.79		15.16	
44335	2021-05-20	Colombia	3144547.0	13137.0	82291.0	482.0	51874028.0	9.56	5.88		15.44	
44336	2021-05-21	Colombia	3161126.0	16579.0	82743.0	452.0	51874028.0					
44337	2021-05-22	Colombia	3177212.0	16086.0	83233.0	490.0	51874028.0	9.88	5.99		15.88	
44338	2021-05-23	Colombia	3192050.0	14838.0	83719.0	486.0	51874028.0	9.98	6.03		16.01	
44339	2021-05-24	Colombia	3210787.0	18737.0	84228.0	509.0	51874028.0	10.17	6.07		16.24	
44340	2021-05-25	Colombia	3232456.0	21669.0	84724.0	496.0	51874028.0	10.49	6.12		16.6	
44341	2021-05-26	Colombia	3249433.0	16977.0	85207.0	483.0	51874028.0	10.89	6.16		17.05	
44342	2021-05-27	Colombia	3270614.0	21181.0	85666.0	459.0	51874028.0					
44343	2021-05-28	Colombia	3294101.0	23487.0	86180.0	514.0	51874028.0					
44344	2021-05-29	Colombia	3319193.0	25092.0	86693.0	513.0	51874028.0	12.34	6.29		18.62	
44345	2021-05-30	Colombia	3342567.0	23374.0	87207.0	514.0	51874028.0	12.63	6.31		18.94	
44346	2021-05-31	Colombia	3363061.0	20494.0	87747.0	540.0	51874028.0	13.11	6.35		19.46	
44347	2021-06-01	Colombia	3383279.0	20218.0	88282.0	535.0	51874028.0	13.63	6.39		20.02	
44348	2021-06-02	Colombia	3406456.0	23177.0	88774.0	492.0	51874028.0	14.19	6.44		20.62	
44349	2021-06-03	Colombia	3432422.0	25966.0	89297.0	523.0	51874028.0	14.67	6.5		21.17	
44350	2021-06-04	Colombia	3459422.0	27000.0	89808.0	511.0	51874028.0	15.12	6.56		21.68	
44351	2021-06-05	Colombia	3488046.0	28624.0	90353.0	545.0	51874028.0	15.52	6.62		22.14	
44352	2021-06-06	Colombia	3518046.0	30000.0	90890.0	537.0	51874028.0	15.74	6.65		22.39	
44353	2021-06-07	Colombia	3547017.0	28971.0	91422.0	532.0	51874028.0	15.93	6.69		22.62	
44354	2021-06-08	Colombia	3571067.0	24050.0	91961.0	539.0	51874028.0	16.28	6.81		23.09	
44355	2021-06-09	Colombia	3593016.0	21949.0	92496.0	535.0	51874028.0	16.6	6.93		23.53	
44356	2021-06-10	Colombia	3611602.0	18586.0	92923.0	427.0	51874028.0					
44357	2021-06-11	Colombia	3635835.0	24233.0	93473.0	550.0	51874028.0	17.3	7.2		24.5	
44358	2021-06-12	Colombia	3665137.0	29302.0	94046.0	573.0	51874028.0	17.58	7.33		24.9	
44359	2021-06-13	Colombia	3694707.0	29570.0	94615.0	569.0	51874028.0	17.72	7.38		25.11	
44360	2021-06-14	Colombia	3724705.0	29998.0	95192.0	577.0	51874028.0	17.91	7.47		25.38	
44361	2021-06-15	Colombia	3753224.0	28519.0	95778.0	586.0	51874028.0					
44362	2021-06-16	Colombia	3777600.0	24376.0	96366.0	588.0	51874028.0					
44363	2021-06-17	Colombia	3802052.0	24452.0	96965.0	599.0	51874028.0	18.77	8.34		27.11	
44364	2021-06-18	Colombia	3829879.0	27827.0	97560.0	595.0	51874028.0					
44365	2021-06-19	Colombia	3859824.0	29945.0	98156.0	596.0	51874028.0	19.42	8.98		28.39	
44366	2021-06-20	Colombia	3888614.0	28790.0	98746.0	590.0	51874028.0	19.61	9.22		28.83	
44367	2021-06-21	Colombia	3917348.0	28734.0	99335.0	589.0	51874028.0	19.9	9.6		29.49	
44368	2021-06-22	Colombia	3945166.0	27818.0	99934.0	599.0	51874028.0	20.23	10.0		30.23	
44369	2021-06-23	Colombia	3968405.0	23239.0	100582.0	648.0	51874028.0	20.55	10.37		30.92	
44370	2021-06-24	Colombia	3997021.0	28616.0	101302.0	720.0	51874028.0	20.82	10.73		31.55	
44371	2021-06-25	Colombia	4027016.0	29995.0	101947.0	645.0	51874028.0	21.08	11.1		32.18	
44372	2021-06-26	Colombia	4060013.0	32997.0	102636.0	689.0	51874028.0	21.35	11.47		32.82	
44373	2021-06-27	Colombia	4092746.0	32733.0	103321.0	685.0	51874028.0	21.45	11.83		33.21	
44374	2021-06-28	Colombia	4126340.0	33594.0	104014.0	693.0	51874028.0	21.57	12.31		33.87	
44375	2021-06-29	Colombia	4158716.0	32376.0	104678.0	664.0	51874028.0	21.93	12.83		34.59	
44376	2021-06-30	Colombia	4187194.0	28478.0	105326.0	648.0	51874028.0	22.21	13.29		35.24	
44377	2021-07-01	Colombia	4213074.0	25880.0	105934.0	608.0	51874028.0	22.45	13.69		35.81	
44378	2021-07-02	Colombia	4240982.0	27908.0	106544.0	610.0	51874028.0	22.67	14.06		36.35	
44379	2021-07-03	Colombia	4269297.0	28315.0	107137.0	593.0	51874028.0	22.94	14.34		36.85	
44380	2021-07-04	Colombia	4297302.0	28005.0	107723.0	586.0	51874028.0	23.1	14.5		37.14	
44381	2021-07-05	Colombia	4324230.0	26928.0	108314.0	591.0	51874028.0	23.3	14.7		37.47	
44382	2021-07-06	Colombia	4350495.0	26265.0	108896.0	582.0	51874028.0					
44383	2021-07-07	Colombia	4375861.0	25366.0	109466.0	570.0	51874028.0	24.19	15.54		38.94	
44384	2021-07-08	Colombia	4402582.0	26721.0	110019.0	553.0	51874028.0					
44385	2021-07-09	Colombia	4426811.0	24229.0	110578.0	559.0	51874028.0					
44386	2021-07-10	Colombia	4450086.0	23275.0	111155.0	577.0	51874028.0	24.75	16.01		39.72	
44387	2021-07-11	Colombia	4471622.0	21536.0	111731.0	576.0	51874028.0	26.16	17.33		41.72	
44388	2021-07-12	Colombia	4492537.0	20915.0	112298.0	567.0	51874028.0	26.56	17.69		42.24	
44389	2021-07-13	Colombia	4511960.0	19423.0	112826.0	528.0	51874028.0					
44390	2021-07-14	Colombia	4530610.0	18650.0	113335.0	509.0	51874028.0	27.61	18.57		43.61	
44391	2021-07-15	Colombia	4548142.0	17532.0	113839.0	504.0	51874028.0	28.07	19.04		44.23	
44392	2021-07-16	Colombia	4565372.0	17230.0	114337.0	498.0	51874028.0					
44393	2021-07-17	Colombia	4583442.0	18070.0	114833.0	496.0	51874028.0	28.85	19.77		45.28	
44394	2021-07-18	Colombia	4601335.0	17893.0	115333.0	500.0	51874028.0	29.07	19.93		45.56	
44395	2021-07-19	Colombia	4621260.0	19925.0	115831.0	498.0	51874028.0	29.35	20.2		45.94	
44396	2021-07-20	Colombia	4639466.0	18206.0	116307.0	476.0	51874028.0	29.58	20.35		46.27	
44397	2021-07-21	Colombia	4655921.0	16455.0	116753.0	446.0	51874028.0					
44398	2021-07-22	Colombia	4668750.0	12829.0	117131.0	378.0	51874028.0	30.21	20.99		47.3	
44399	2021-07-23	Colombia	4679994.0	11244.0	117482.0	351.0	51874028.0	30.61	21.29		47.86	
44400	2021-07-24	Colombia	4692570.0	12576.0	117836.0	354.0	51874028.0					
44401	2021-07-25	Colombia	4705734.0	13164.0	118188.0	352.0	51874028.0	31.32	21.82		48.87	
44402	2021-07-26	Colombia	4716798.0	11064.0	118538.0	350.0	51874028.0	31.72	22.09		49.43	
44403	2021-07-27	Colombia	4727846.0	11048.0	118868.0	330.0	51874028.0					
44404	2021-07-28	Colombia	4736349.0	8503.0	119182.0	314.0	51874028.0	32.38	22.67		50.48	
44405	2021-07-29	Colombia	4747775.0	11426.0	119482.0	300.0	51874028.0	32.83	22.93		51.11	
44406	2021-07-30	Colombia	4757139.0	9364.0	119801.0	319.0	51874028.0					
44407	2021-07-31	Colombia	4766829.0	9690.0	120126.0	325.0	51874028.0	34.32	23.48		53.06	
44408	2021-08-01	Colombia	4776291.0	9462.0	120432.0	306.0	51874028.0	34.63	23.62		53.5	
44409	2021-08-02	Colombia	4785320.0	9029.0	120723.0	291.0	51874028.0	35.19	23.86		54.27	
44410	2021-08-03	Colombia	4794414.0	9094.0	120998.0	275.0	51874028.0	35.79	24.18		55.15	
44411	2021-08-04	Colombia	4801050.0	6636.0	121216.0	218.0	51874028.0	36.3	24.48		55.93	
44412	2021-08-05	Colombia	4807979.0	6929.0	121484.0	268.0	51874028.0	36.81	24.78		56.71	
44413	2021-08-06	Colombia	4815063.0	7084.0	121695.0	211.0	51874028.0					
44414	2021-08-07	Colombia	4821603.0	6540.0	121899.0	204.0	51874028.0	37.85	25.41		58.3	
44415	2021-08-08	Colombia	4828583.0	6980.0	122087.0	188.0	51874028.0	38.04	25.49		58.56	
44416	2021-08-09	Colombia	4834634.0	6051.0	122277.0	190.0	51874028.0	38.39	25.67		59.07	
44417	2021-08-10	Colombia	4838984.0	4350.0	122458.0	181.0	51874028.0	38.71	25.84		59.54	
44418	2021-08-11	Colombia	4843007.0	4023.0	122601.0	143.0	51874028.0	39.06	26.03		60.05	
44419	2021-08-12	Colombia	4846955.0	3948.0	122768.0	167.0	51874028.0	39.35	26.2		60.49	
44420	2021-08-13	Colombia	4852323.0	5368.0	122953.0	185.0	51874028.0	39.55	26.36		60.83	
44421	2021-08-14	Colombia	4856595.0	4272.0	123097.0	144.0	51874028.0	39.85	26.5		61.24	
44422	2021-08-15	Colombia	4860622.0	4027.0	123221.0	124.0	51874028.0	39.99	26.56		61.43	
44423	2021-08-16	Colombia	4864629.0	4007.0	123356.0	135.0	51874028.0					
44424	2021-08-17	Colombia	4867761.0	3132.0	123459.0	103.0	51874028.0	40.44	26.76		62.06	
44425	2021-08-18	Colombia	4870922.0	3161.0	123580.0	121.0	51874028.0	40.83	26.91		62.58	
44426	2021-08-19	Colombia	4874169.0	3247.0	123688.0	108.0	51874028.0	41.2	27.09		63.12	
44427	2021-08-20	Colombia	4877323.0	3154.0	123781.0	93.0	51874028.0	41.54	27.29		63.63	
44428	2021-08-21	Colombia	4880516.0	3193.0	123901.0	120.0	51874028.0	41.93	27.39		64.11	
44429	2021-08-22	Colombia	4883932.0	3416.0	124023.0	122.0	51874028.0	42.15	27.47		64.4	
44430	2021-08-23	Colombia	4886897.0	2965.0	124121.0	98.0	51874028.0	42.6	27.61		64.96	
44431	2021-08-24	Colombia	4889537.0	2640.0	124216.0	95.0	51874028.0	42.99	27.74		65.47	
44432	2021-08-25	Colombia	4892235.0	2698.0	124315.0	99.0	51874028.0	43.44	27.85		66.02	
44433	2021-08-26	Colombia	4894702.0	2467.0	124388.0	73.0	51874028.0					
44434	2021-08-27	Colombia	4897150.0	2448.0	124474.0	86.0	51874028.0	44.3	28.13		67.1	
44435	2021-08-28	Colombia	4899085.0	1935.0	124567.0	93.0	51874028.0	44.73	28.22		67.61	
44436	2021-08-29	Colombia	4901163.0	2078.0	124648.0	81.0	51874028.0	44.89	28.25		67.8	
44437	2021-08-30	Colombia	4903304.0	2141.0	124743.0	95.0	51874028.0	45.19	28.31		68.16	
44438	2021-08-31	Colombia	4905258.0	1954.0	124811.0	68.0	51874028.0	45.5	28.38		68.52	
44439	2021-09-01	Colombia	4907264.0	2006.0	124883.0	72.0	51874028.0					
44440	2021-09-02	Colombia	4909086.0	1822.0	124945.0	62.0	51874028.0	45.8	28.47		68.92	
44441	2021-09-03	Colombia	4911082.0	1996.0	125016.0	71.0	51874028.0	46.28	28.67		69.57	
44442	2021-09-04	Colombia	4913031.0	1949.0	125097.0	81.0	51874028.0	46.48	28.75		69.85	
44443	2021-09-05	Colombia	4914881.0	1850.0	125158.0	61.0	51874028.0					
44444	2021-09-06	Colombia	4916980.0	2099.0	125230.0	72.0	51874028.0					
44445	2021-09-07	Colombia	4918649.0	1669.0	125278.0	48.0	51874028.0					
44446	2021-09-08	Colombia	4919773.0	1124.0	125331.0	53.0	51874028.0					
44447	2021-09-09	Colombia	4921410.0	1637.0	125378.0	47.0	51874028.0	46.77	30.02		71.39	
44448	2021-09-10	Colombia	4923197.0	1787.0	125427.0	49.0	51874028.0	47.1	30.29		71.99	
44449	2021-09-11	Colombia	4925000.0	1803.0	125480.0	53.0	51874028.0					
44450	2021-09-12	Colombia	4926772.0	1772.0	125529.0	49.0	51874028.0	47.23	30.35		72.18	
44451	2021-09-13	Colombia	4928578.0	1806.0	125592.0	63.0	51874028.0	47.45	30.49		72.54	
44452	2021-09-14	Colombia	4930249.0	1671.0	125647.0	55.0	51874028.0	47.68	30.66		72.93	
44453	2021-09-15	Colombia	4931563.0	1314.0	125687.0	40.0	51874028.0	47.89	30.78		73.26	
44454	2021-09-16	Colombia	4932998.0	1435.0	125713.0	26.0	51874028.0					
44455	2021-09-17	Colombia	4934568.0	1570.0	125753.0	40.0	51874028.0	48.28	31.03		73.89	
44456	2021-09-18	Colombia	4936052.0	1484.0	125782.0	29.0	51874028.0	48.41	31.11		74.11	
44457	2021-09-19	Colombia	4937596.0	1544.0	125826.0	44.0	51874028.0	48.51	31.15		74.25	
44458	2021-09-20	Colombia	4939251.0	1655.0	125860.0	34.0	51874028.0	48.71	31.28		74.57	
44459	2021-09-21	Colombia	4941064.0	1813.0	125895.0	35.0	51874028.0					
44460	2021-09-22	Colombia	4942249.0	1185.0	125924.0	29.0	51874028.0	49.19	31.52		75.29	
44461	2021-09-23	Colombia	4943622.0	1373.0	125962.0	38.0	51874028.0	49.47	31.66		75.7	
44462	2021-09-24	Colombia	4945203.0	1581.0	126006.0	44.0	51874028.0					
44463	2021-09-25	Colombia	4946811.0	1608.0	126032.0	26.0	51874028.0	49.91	31.88		76.36	
44464	2021-09-26	Colombia	4948513.0	1702.0	126068.0	36.0	51874028.0	50.22	32.16		76.94	
44465	2021-09-27	Colombia	4950253.0	1740.0	126102.0	34.0	51874028.0	50.5	32.41		77.43	
44466	2021-09-28	Colombia	4951675.0	1422.0	126145.0	43.0	51874028.0					
44467	2021-09-29	Colombia	4952690.0	1015.0	126178.0	33.0	51874028.0	50.76	32.64		77.89	
44468	2021-09-30	Colombia	4954376.0	1686.0	126219.0	41.0	51874028.0					
44469	2021-10-01	Colombia	4955848.0	1472.0	126261.0	42.0	51874028.0	51.78	33.17		79.23	
44470	2021-10-02	Colombia	4957277.0	1429.0	126299.0	38.0	51874028.0					
44471	2021-10-03	Colombia	4959144.0	1867.0	126336.0	37.0	51874028.0					
44472	2021-10-04	Colombia	4960641.0	1497.0	126372.0	36.0	51874028.0	52.34	33.72		80.05	
44473	2021-10-05	Colombia	4962054.0	1413.0	126401.0	29.0	51874028.0					
44474	2021-10-06	Colombia	4963243.0	1189.0	126425.0	24.0	51874028.0	52.89	34.44		81.04	
44475	2021-10-07	Colombia	4964454.0	1211.0	126455.0	30.0	51874028.0	53.18	34.89		81.64	
44476	2021-10-08	Colombia	4965847.0	1393.0	126487.0	32.0	51874028.0	53.44	35.29		82.19	
44477	2021-10-09	Colombia	4967524.0	1677.0	126517.0	30.0	51874028.0	53.65	35.67		82.67	
44478	2021-10-10	Colombia	4969131.0	1607.0	126552.0	35.0	51874028.0	53.76	35.84		82.91	
44479	2021-10-11	Colombia	4970718.0	1587.0	126585.0	33.0	51874028.0	54.01	36.27		83.5	
44480	2021-10-12	Colombia	4972236.0	1518.0	126623.0	38.0	51874028.0	54.3	36.64		84.07	
44481	2021-10-13	Colombia	4973325.0	1089.0	126655.0	32.0	51874028.0	54.56	37.01		84.59	
44482	2021-10-14	Colombia	4974400.0	1075.0	126692.0	37.0	51874028.0	54.81	37.34		85.09	
44483	2021-10-15	Colombia	4975656.0	1256.0	126726.0	34.0	51874028.0	55.23	37.34		85.5	
44484	2021-10-16	Colombia	4977043.0	1387.0	126759.0	33.0	51874028.0					
44485	2021-10-17	Colombia	4978689.0	1646.0	126796.0	37.0	51874028.0	55.32	38.02		86.09	
44486	2021-10-18	Colombia	4980233.0	1544.0	126830.0	34.0	51874028.0	55.39	38.12		86.23	
44487	2021-10-19	Colombia	4981532.0	1299.0	126865.0	35.0	51874028.0					
44488	2021-10-20	Colombia	4982575.0	1043.0	126886.0	21.0	51874028.0					
44489	2021-10-21	Colombia	4983527.0	952.0	126910.0	24.0	51874028.0					
44490	2021-10-22	Colombia	4984751.0	1224.0	126931.0	21.0	51874028.0	56.35	39.28		88.07	
44491	2021-10-23	Colombia	4986249.0	1498.0	126959.0	28.0	51874028.0	56.54	39.52		88.44	
44492	2021-10-24	Colombia	4988021.0	1772.0	126994.0	35.0	51874028.0	56.65	39.69		88.69	
44493	2021-10-25	Colombia	4989681.0	1660.0	127032.0	38.0	51874028.0	56.89	39.94		89.11	
44494	2021-10-26	Colombia	4991050.0	1369.0	127067.0	35.0	51874028.0	57.14	40.21		89.55	
44495	2021-10-27	Colombia	4992586.0	1536.0	127099.0	32.0	51874028.0	57.39	40.49		90.02	
44496	2021-10-28	Colombia	4994014.0	1428.0	127133.0	34.0	51874028.0	57.64	40.76		90.47	
44497	2021-10-29	Colombia	4995694.0	1680.0	127159.0	26.0	51874028.0					
44498	2021-10-30	Colombia	4997444.0	1750.0	127195.0	36.0	51874028.0	58.0	41.17		91.16	
44499	2021-10-31	Colombia	4999048.0	1604.0	127225.0	30.0	51874028.0	58.16	41.25		91.38	
44500	2021-11-01	Colombia	5000677.0	1629.0	127258.0	33.0	51874028.0					
44501	2021-11-02	Colombia	5002387.0	1710.0	127281.0	23.0	51874028.0		41.56		92.08	
44502	2021-11-03	Colombia	5003977.0	1590.0	127311.0	30.0	51874028.0		41.8		92.65	
44503	2021-11-04	Colombia	5005402.0	1425.0	127348.0	37.0	51874028.0		42.05		93.3	
44504	2021-11-05	Colombia	5007099.0	1697.0	127380.0	32.0	51874028.0					
